id;partida_id;clube;cartao;atleta;posicao;minuto
74;5005;Sao Paulo;Amarelo;Lu°s Fabiano;;90+4
75;5005;Sao Paulo;Amarelo;Paulo Henrique Ganso;Meio-campo;59
76;5006;Internacional;Amarelo;Taiberson Ruan Menezes Nunes;Meio-campo;45
77;5006;Avai;Amarelo;Marquinhos Santos;Atacante;90+3
78;5006;Avai;Amarelo;Emerson dos Santos da Silva;Zagueiro;86
79;5006;Avai;Amarelo;Nino Para°ba;Zagueiro;62
80;5006;Avai;Amarelo;Antonio Carlos Capocasali;Zagueiro;10
81;5000;Figueirense;Amarelo;Leandro Silva;Zagueiro;90+4
82;5000;Vasco;Amarelo;Pablo Gui§az£;Meio-campo;77
83;5000;Vasco;Amarelo;Dagoberto Pelentier;Meio-campo;68
84;5000;Vasco;Amarelo;Rafael Silva dos Santos;Meio-campo;59
85;5001;Atletico-MG;Amarelo;Leonardo Silva;Zagueiro;25
86;5001;Fluminense;Amarelo;Edson Felipe da Cruz;Meio-campo;5
87;5002;Sport;Amarelo;Wendel Geraldo Maur°cio e Silva;Meio-campo;90+7
88;5002;Sport;Amarelo;Matheus Ferraz Pereira;Zagueiro;30
89;5003;Cruzeiro;Amarelo;Willian Gomes de Siqueira;Meio-campo;90+3
90;5003;Cruzeiro;Amarelo;Fabr°cio dos Santos Silva;Zagueiro;73
91;5004;Joinville;Amarelo;Everton Kempes dos Santos Gonáalves;Atacante;49
92;5004;Joinville;Amarelo;Bruno Aguiar;Zagueiro;16
93;5005;Ponte Preta;Amarelo;Felipe Azevedo;Meio-campo;65
94;5005;Sao Paulo;Amarelo;Paulo Miranda;;77
95;5006;Internacional;Amarelo;Victor Vin°cius Coelho Santos;;90+2
96;5006;Internacional;Amarelo;Alan Ruschel;Zagueiro;36
97;5006;Avai;Amarelo;Rom†rio Guilherme dos Santos;;89
98;5006;Avai;Amarelo;Pablo de Barros;Meio-campo;71
99;5006;Avai;Amarelo;Eduardo Neto;Meio-campo;47
100;5000;Figueirense;Amarelo;Thiago Heleno;Zagueiro;90+2
101;5000;Vasco;Amarelo;Mart°n Silva;Goleiro;71
102;5000;Vasco;Amarelo;Gilberto Oliveira Souza Junior;Atacante;64
103;5000;Vasco;Amarelo;SÇrgio Antìnio Borges J£nior;Meio-campo;28
104;5001;Atletico-MG;Amarelo;Carlos J£nior;Meio-campo;11
105;5002;Flamengo;Amarelo;HÇctor Canteros;Meio-campo;45+1
106;5007;Sao Paulo;Amarelo;Thiago Henrique Mendes Ribeiro;Meio-campo;56
107;5008;Vasco;Amarelo;Rodrigo Baldasso da Costa;Zagueiro;75
108;5008;Vasco;Amarelo;Dagoberto Pelentier;Meio-campo;62
109;5008;Vasco;Amarelo;Pablo Gui§az£;Meio-campo;35
110;5008;Internacional;Amarelo;Alan Ruschel;Meio-campo;18
111;5009;Gremio;Amarelo;Marcelo Grohe;Goleiro;90+1
112;5009;Gremio;Amarelo;Tiago Machowski;;63
113;5009;Gremio;Amarelo;Walace;Meio-campo;40
114;5009;Figueirense;Amarelo;Leandro Silva;Zagueiro;90+2
115;5009;Figueirense;Amarelo;Fabinho;Meio-campo;57
116;5009;Figueirense;Amarelo;Yago Rocha;Meio-campo;32
117;5008;Internacional;Vermelho;Alan Ruschel;Meio-campo;68
118;5007;Sao Paulo;Amarelo;Alexandre Pato;;86
119;5008;Vasco;Amarelo;Gilberto Oliveira Souza Junior;Atacante;76
120;5008;Vasco;Amarelo;Yago Moreira Silva;;65
121;5008;Vasco;Amarelo;SÇrgio Antìnio Borges J£nior;Meio-campo;42
122;5008;Internacional;Amarelo;Taiberson Ruan Menezes Nunes;;83
123;5008;Internacional;Amarelo;Nilmar;Atacante;12
124;5009;Gremio;Amarelo;Braian Rodr°guez;;89
125;5009;Gremio;Amarelo;Douglas dos Santos;Meio-campo;55
126;5009;Gremio;Amarelo;Rafael Galhardo;Zagueiro;20
127;5009;Figueirense;Amarelo;Bruno Alves;Zagueiro;72
128;5009;Figueirense;Amarelo;Roberto Cereceda;Zagueiro;52
129;5010;Palmeiras;Amarelo;Kelvin Mateus de Oliveira;Meio-campo;69
130;5010;Palmeiras;Amarelo;Leandro;Atacante;34
131;5010;Palmeiras;Amarelo;Jorge Valdivia;Meio-campo;9
132;5010;Goias;Amarelo;PÇricles da Silva Nunes;Meio-campo;82
133;5010;Goias;Amarelo;Wesley;;53
134;5011;Chapecoense;Amarelo;Hyoran;;90+3
135;5011;Chapecoense;Amarelo;Vilson Xavier de Menezes J£nior;Zagueiro;52
136;5011;Chapecoense;Amarelo;Rafael Lima;Zagueiro;7
137;5011;Santos;Amarelo;Lucas Rafael Ara£jo Lima;Meio-campo;62
138;5011;Santos;Amarelo;Lucas Ot†vio;;50
139;5011;Santos;Amarelo;Ricardo Oliveira;Atacante;41
140;5012;Athletico-PR;Amarelo;Felipe de Oliveira Silva;Meio-campo;71
141;5012;Athletico-PR;Amarelo;Douglas Coutinho;Meio-campo;41
142;5013;Fluminense;Amarelo;JosÇ Renato da Silva J£nior;Zagueiro;21
143;5013;Corinthians;Amarelo;Jadson;Meio-campo;13
144;5014;Avai;Amarelo;Roberto CÇsar Zardin Rodrigues;;79
145;5014;Avai;Amarelo;Marquinhos Santos;Meio-campo;41
146;5014;Flamengo;Amarelo;Pablo Armero;Zagueiro;90
147;5014;Flamengo;Amarelo;Paulo Victor Mileo Vidotti;Goleiro;63
148;5014;Flamengo;Amarelo;Wallace Reis da Silva;Zagueiro;46
149;5015;Cruzeiro;Amarelo;Fabr°cio dos Santos Silva;Zagueiro;45
150;5015;Ponte Preta;Amarelo;Juninho;Zagueiro;77
151;5016;Sport;Amarelo;Rithely;Meio-campo;82
152;5016;Coritiba;Amarelo;Ivan Aparecido Martins;Zagueiro;30
153;5016;Coritiba;Amarelo;Norberto Pereira Marinho Neto;Zagueiro;15
154;5010;Goias;Vermelho;Bruno Henrique;Atacante;77
155;5010;Palmeiras;Amarelo;Leandro;;87
156;5010;Palmeiras;Amarelo;Lucas Rios Marques;Zagueiro;39
157;5010;Palmeiras;Amarelo;Victor Ramos;Zagueiro;17
158;5010;Goias;Amarelo;Wiliam Kozlowski;;87
159;5010;Goias;Amarelo;Bruno Henrique;Atacante;64
160;5010;Goias;Amarelo;Rafael Forster;Zagueiro;10
161;5011;Chapecoense;Amarelo;Elicarlos;Meio-campo;84
162;5011;Chapecoense;Amarelo;JosÇ Gildeixon Clemente de Paiva;Meio-campo;35
163;5011;Santos;Amarelo;Francisco Souza dos Santos;Zagueiro;88
164;5011;Santos;Amarelo;Robinho;Meio-campo;52
165;5011;Santos;Amarelo;GeuvÉnio;Meio-campo;48
166;5012;Athletico-PR;Amarelo;Ot†vio Henrique Santos;Meio-campo;90+6
167;5012;Athletico-PR;Amarelo;Weverton Pereira da Silva;Goleiro;45+1
168;5013;Fluminense;Amarelo;Gum;Zagueiro;76
169;5013;Corinthians;Amarelo;Petros;Meio-campo;49
170;5014;Avai;Amarelo;Glekson Marrone;;90+3
171;5014;Avai;Amarelo;Jeci;Zagueiro;45+1
172;5014;Avai;Amarelo;Hugo da Silva Cabral;Atacante;6
173;5014;Flamengo;Amarelo;Luiz Antìnio de Souza Soares;;88
174;5014;Flamengo;Amarelo;Paulinho;;63
175;5014;Flamengo;Amarelo;êverton Cardoso da Silva;Meio-campo;18
176;5015;Cruzeiro;Amarelo;Paulo AndrÇ;Zagueiro;34
177;5015;Ponte Preta;Amarelo;Pablo Castro;Zagueiro;31
178;5016;Coritiba;Amarelo;Rosinei;Meio-campo;38
179;5016;Coritiba;Amarelo;Jo∆o Paulo Silva;Meio-campo;19
180;5010;Palmeiras;Vermelho;Victor Ramos;Zagueiro;90+2
181;5012;Athletico-PR;Vermelho;Walter Henrique da Silva;Atacante;87
182;5017;Ponte Preta;Amarelo;Josimar;Meio-campo;76
183;5017;Ponte Preta;Amarelo;Biro-Biro;Meio-campo;35
184;5017;Chapecoense;Amarelo;Roger Rodrigues da Silva;Atacante;13
185;5018;Coritiba;Amarelo;Rosinei;Meio-campo;70
186;5018;Coritiba;Amarelo;Paulinho Moccelin;;46
187;5018;Avai;Amarelo;Renan Martins Pereira;Meio-campo;60
188;5018;Avai;Amarelo;Rom†rio Guilherme dos Santos;Zagueiro;35
189;5019;Athletico-PR;Amarelo;Natanael Batista Pimenta;Zagueiro;88
190;5019;Athletico-PR;Amarelo;Nik∆o;Meio-campo;60
191;5017;Chapecoense;Vermelho;Apodi;Zagueiro;62
192;5017;Ponte Preta;Amarelo;Renato Caj†;Meio-campo;90+2
193;5017;Ponte Preta;Amarelo;Diego Oliveira;Atacante;65
194;5017;Chapecoense;Amarelo;Apodi;Zagueiro;62
195;5018;Coritiba;Amarelo;Leandro Almeida;Zagueiro;79
196;5018;Coritiba;Amarelo;HÇlder;Meio-campo;57
197;5018;Avai;Amarelo;Emerson dos Santos da Silva;Zagueiro;89
198;5018;Avai;Amarelo;Vagner Antìnio Brandalise;Goleiro;45+2
199;5019;Athletico-PR;Amarelo;Ytalo JosÇ dos Santos;;88
200;5019;Athletico-PR;Amarelo;Hernani Azevedo Junior;Meio-campo;75
201;5020;Sport;Amarelo;Neto;Meio-campo;69
202;5021;Goias;Amarelo;Wesley;Atacante;60
203;5022;Vasco;Amarelo;Yago Moreira Silva;;88
204;5022;Vasco;Amarelo;Rafael Silva dos Santos;Meio-campo;62
205;5023;Corinthians;Amarelo;Ed°lson Mendes Guimar∆es;;73
206;5023;Corinthians;Amarelo;Renato Augusto;Meio-campo;47
207;5023;Palmeiras;Amarelo;Kelvin Mateus de Oliveira;Atacante;84
208;5023;Palmeiras;Amarelo;Lucas Rios Marques;Zagueiro;67
209;5023;Palmeiras;Amarelo;Arouca;Meio-campo;18
210;5024;Internacional;Amarelo;Anderson Lu°s de Abreu Oliveira;Meio-campo;56
211;5024;Sao Paulo;Amarelo;Reinaldo Manoel da Silva;Zagueiro;21
212;5025;Flamengo;Amarelo;HÇctor Canteros;Meio-campo;85
213;5025;Flamengo;Amarelo;V°ctor C†ceres;Meio-campo;44
214;5025;Flamengo;Amarelo;Marcos RogÇrio Ricci Lopes;Zagueiro;7
215;5025;Fluminense;Amarelo;Wagner Ferreira dos Santos;Meio-campo;55
216;5026;Figueirense;Amarelo;Marcos Assis de Santana;Atacante;89
217;5026;Figueirense;Amarelo;Marcos Roberto da Silva Barbosa;Zagueiro;32
218;5026;Cruzeiro;Amarelo;Mayke;Zagueiro;56
219;5026;Cruzeiro;Amarelo;Willian Gomes de Siqueira;Meio-campo;33
220;5026;Cruzeiro;Amarelo;Willians Domingos Fernandes;Meio-campo;10
221;5025;Flamengo;Vermelho;HÇctor Canteros;Meio-campo;90+1
222;5026;Cruzeiro;Vermelho;Willians Domingos Fernandes;Meio-campo;71
223;5020;Santos;Amarelo;David Braz;Zagueiro;84
224;5020;Sport;Amarelo;Wendel Geraldo Maur°cio e Silva;Meio-campo;45+1
225;5021;Gremio;Amarelo;Marcelo Grohe;Goleiro;53
226;5022;Vasco;Amarelo;Diguinho;Meio-campo;78
227;5023;Corinthians;Amarelo;Danilo Gabriel de Andrade;;74
228;5023;Corinthians;Amarelo;Carlos Gilberto do Nascimento Silva;Zagueiro;68
229;5023;Corinthians;Amarelo;Ralf de Souza Teles;Meio-campo;38
230;5023;Palmeiras;Amarelo;Jorge Valdivia;Meio-campo;79
231;5023;Palmeiras;Amarelo;Eg°dio de Ara£jo Pereira J£nior;Zagueiro;45
232;5024;Internacional;Amarelo;Alisson Farias;;87
233;5024;Internacional;Amarelo;Lisandro L¢pez;Atacante;37
234;5025;Flamengo;Amarelo;Eduardo da Silva;;90+4
235;5025;Flamengo;Amarelo;Bressan;Zagueiro;55
236;5025;Flamengo;Amarelo;êverton Cardoso da Silva;Meio-campo;23
237;5025;Fluminense;Amarelo;Diego Cavalieri;Goleiro;67
238;5025;Fluminense;Amarelo;Vin°cius;Meio-campo;28
239;5026;Figueirense;Amarelo;Carlos Alberto Gomes de Jesus;;79
240;5026;Cruzeiro;Amarelo;Henrique Pacheco Lima;Meio-campo;70
241;5026;Cruzeiro;Amarelo;Charles Fernando Bas°lio da Silva;;49
242;5026;Cruzeiro;Amarelo;Leandro Dami∆o;Atacante;30
243;5024;Sao Paulo;Vermelho;Reinaldo Manoel da Silva;Zagueiro;90+1
244;5025;Fluminense;Vermelho;Giovanni;Zagueiro;50
245;5029;Joinville;Amarelo;Welinton J£nior;Meio-campo;37
246;5029;Joinville;Amarelo;Marcelo Costa;Meio-campo;18
247;5030;Sao Paulo;Amarelo;RogÇrio Ceni;Goleiro;45+4
248;5030;Sao Paulo;Amarelo;Den°lson Pereira Neves;Meio-campo;45
249;5030;Santos;Amarelo;Werley Ananias da Silva;Zagueiro;77
250;5030;Santos;Amarelo;Ricardo Oliveira;Atacante;59
251;5031;Cruzeiro;Amarelo;Bruno Rodrigo;Zagueiro;54
252;5031;Flamengo;Amarelo;êverton Cardoso da Silva;Meio-campo;31
253;5032;Avai;Amarelo;Anderson Lopes;Atacante;69
254;5032;Avai;Amarelo;Renan Martins Pereira;Meio-campo;45+1
255;5032;Atletico-MG;Amarelo;Rafael de Souza Pereira;Meio-campo;56
256;5033;Gremio;Amarelo;Walace;Meio-campo;84
257;5033;Corinthians;Amarelo;V†gner Love;;90+3
258;5033;Corinthians;Amarelo;Bruno Henrique Corsini;Meio-campo;21
259;5027;Figueirense;Amarelo;Fabinho;Meio-campo;80
260;5027;Figueirense;Amarelo;Clayton da Silveira da Silva;Atacante;53
261;5028;Vasco;Amarelo;Gilberto Oliveira Souza Junior;Atacante;87
262;5028;Ponte Preta;Amarelo;Borges;;77
263;5028;Ponte Preta;Amarelo;Felipe Azevedo;Meio-campo;14
264;5029;Chapecoense;Amarelo;Dener Assuná∆o Braz;Zagueiro;83
265;5029;Joinville;Amarelo;Tiago Lu°s Martins;;63
266;5028;Vasco;Vermelho;Jordi;Goleiro;29
267;5029;Joinville;Amarelo;Anselmo de Moraes;Meio-campo;43
268;5029;Joinville;Amarelo;HÇracles Paiva Aguiar;Zagueiro;22
269;5030;Sao Paulo;Amarelo;Paulo Miranda;Zagueiro;66
270;5030;Sao Paulo;Amarelo;Renan Ribeiro;;45+4
271;5030;Sao Paulo;Amarelo;Michel Bastos;Meio-campo;24
272;5030;Santos;Amarelo;Lucas Ot†vio;Meio-campo;68
273;5031;Cruzeiro;Amarelo;F†bio Deivson Lopes Maciel;Goleiro;90
274;5031;Flamengo;Amarelo;Luiz Antìnio de Souza Soares;;90+1
275;5031;Flamengo;Amarelo;Alecsandro;Atacante;28
276;5032;Avai;Amarelo;Antonio Carlos Capocasali;Zagueiro;55
277;5032;Atletico-MG;Amarelo;Maicosuel;;71
278;5032;Atletico-MG;Amarelo;Leonardo Silva;Zagueiro;38
279;5033;Gremio;Amarelo;Yuri Mamute;Atacante;16
280;5033;Corinthians;Amarelo;Carlos Gilberto do Nascimento Silva;Zagueiro;32
281;5027;Athletico-PR;Amarelo;Jadson;;85
282;5027;Figueirense;Amarelo;Leandro Silva;Zagueiro;60
283;5027;Figueirense;Amarelo;Carlos Alberto Gomes de Jesus;Meio-campo;34
284;5028;Vasco;Amarelo;Pablo Gui§az£;Meio-campo;62
285;5028;Ponte Preta;Amarelo;Pablo Castro;Zagueiro;22
286;5029;Chapecoense;Amarelo;Francinilson Santos Meirelles;;86
287;5029;Chapecoense;Amarelo;Wagner Ricardo Silva da Silva;Meio-campo;24
288;5028;Vasco;Vermelho;Gilberto Oliveira Souza Junior;Atacante;87
289;5030;Santos;Vermelho;Marquinhos;;87
290;5034;Coritiba;Amarelo;Luccas Claro;Zagueiro;90+3
291;5034;Coritiba;Amarelo;Thiago Galhardo;Meio-campo;58
292;5035;Sport;Amarelo;Joelinton Cassio Apolin†rio de Lira;Atacante;54
293;5035;Goias;Amarelo;Bruno Henrique;Atacante;90+3
294;5035;Goias;Amarelo;Felipe Menezes;Meio-campo;59
295;5036;Palmeiras;Amarelo;Lucas Rios Marques;Zagueiro;68
296;5036;Internacional;Amarelo;Artur;Zagueiro;74
297;5036;Internacional;Amarelo;Alex Raphael Meschini;Meio-campo;0
298;5034;Fluminense;Amarelo;Edson Felipe da Cruz;Meio-campo;90
299;5034;Coritiba;Amarelo;Jo∆o Paulo Silva;Meio-campo;83
300;5034;Coritiba;Amarelo;HÇlder;Meio-campo;55
301;5035;Sport;Amarelo;Diego Souza;Meio-campo;44
302;5035;Goias;Amarelo;PÇricles da Silva Nunes;;90+2
303;5035;Goias;Amarelo;Rafael Forster;Zagueiro;41
304;5036;Internacional;Amarelo;Alisson Becker;Goleiro;90+3
305;5036;Internacional;Amarelo;Anderson Lu°s de Abreu Oliveira;;63
306;5039;Santos;Amarelo;Daniel Guedes;Zagueiro;82
307;5039;Ponte Preta;Amarelo;Fernando Paix∆o da Silva;Meio-campo;74
308;5040;Athletico-PR;Amarelo;Walter Henrique da Silva;Atacante;86
309;5040;Athletico-PR;Amarelo;Weverton Pereira da Silva;Goleiro;75
310;5040;Vasco;Amarelo;Emanuel Biancucchi;Meio-campo;79
311;5040;Vasco;Amarelo;Julio dos Santos;Meio-campo;39
312;5041;Corinthians;Amarelo;C†ssio Ramos;Goleiro;90+4
313;5042;Sao Paulo;Amarelo;Lu°s Fabiano;Atacante;51
314;5042;Gremio;Amarelo;Marcelo Oliveira Ferreira;Zagueiro;55
315;5038;Chapecoense;Vermelho;Vilson Xavier de Menezes J£nior;Zagueiro;63
316;5038;Flamengo;Amarelo;Marcelo Cirino da Silva;Meio-campo;80
317;5039;Santos;Amarelo;Lucas Rafael Ara£jo Lima;Meio-campo;47
318;5039;Ponte Preta;Amarelo;Gilson Gomes do Nascimento;Zagueiro;60
319;5040;Athletico-PR;Amarelo;Nik∆o;Meio-campo;83
320;5040;Athletico-PR;Amarelo;Carlos Eduardo Santos Oliveira;Zagueiro;22
321;5040;Vasco;Amarelo;Lucas Santos Siqueira;Meio-campo;58
322;5041;Joinville;Amarelo;Willian Popp;Meio-campo;23
323;5042;Sao Paulo;Amarelo;Josef de Souza Dias;Meio-campo;57
324;5042;Sao Paulo;Amarelo;Den°lson Pereira Neves;Meio-campo;48
325;5042;Gremio;Amarelo;Fellipe Bastos;Zagueiro;26
326;5043;Internacional;Amarelo;Rodrigo Dourado;Meio-campo;82
327;5043;Internacional;Amarelo;Anderson Lu°s de Abreu Oliveira;Meio-campo;78
328;5043;Coritiba;Amarelo;Henrique Gelain Custodio;Zagueiro;90+2
329;5043;Coritiba;Amarelo;Norberto Pereira Marinho Neto;Zagueiro;52
330;5043;Coritiba;Amarelo;Fabricio Santos de Jesus;Meio-campo;13
331;5044;Figueirense;Amarelo;Marcos Roberto da Silva Barbosa;Zagueiro;69
332;5044;Palmeiras;Amarelo;Ayrton Ganino;Zagueiro;90+3
333;5044;Palmeiras;Amarelo;Kelvin Mateus de Oliveira;Meio-campo;26
334;5045;Goias;Amarelo;Alex Alves Cardoso;Zagueiro;67
335;5045;Avai;Amarelo;Jeci;Zagueiro;78
336;5045;Avai;Amarelo;Antonio Carlos Capocasali;Zagueiro;33
337;5046;Fluminense;Amarelo;Wellington do Nascimento Silva;;88
338;5046;Sport;Amarelo;Matheus Ferraz Pereira;Zagueiro;83
339;5043;Internacional;Amarelo;Lisandro L¢pez;Atacante;79
340;5043;Internacional;Amarelo;Victor Vin°cius Coelho Santos;Meio-campo;27
341;5043;Coritiba;Amarelo;Ruy Franco de Almeida Junior;Meio-campo;73
342;5043;Coritiba;Amarelo;Thiago Galhardo;Meio-campo;30
343;5044;Figueirense;Amarelo;Marcos Assis de Santana;Atacante;88
344;5044;Figueirense;Amarelo;Paulo Roberto da Silva;Meio-campo;10
345;5044;Palmeiras;Amarelo;Eg°dio de Ara£jo Pereira J£nior;Zagueiro;60
346;5045;Goias;Amarelo;Jarlan Pinheiro da Silva;;89
347;5045;Avai;Amarelo;Rìmulo;;90+5
348;5045;Avai;Amarelo;Eduardo Neto;Meio-campo;70
349;5046;Fluminense;Amarelo;Marcos J£nior;;90+3
350;5046;Fluminense;Amarelo;Wagner Ferreira dos Santos;Meio-campo;84
351;5046;Sport;Amarelo;Renà Rodrigues Martins;Zagueiro;47
352;5043;Internacional;Vermelho;Lisandro L¢pez;Atacante;80
353;5047;Atletico-MG;Amarelo;Guilherme Milhomem Gusm∆o;;90+4
354;5047;Santos;Amarelo;Gustavo Henrique Vernes;Zagueiro;64
355;5047;Santos;Amarelo;Lucas Rafael Ara£jo Lima;Meio-campo;39
356;5047;Santos;Amarelo;Vladimir Orlando Cardoso de Ara£jo Filho;Goleiro;90+1
357;5047;Santos;Amarelo;Werley Ananias da Silva;Zagueiro;45
358;5048;Coritiba;Amarelo;Fabricio Santos de Jesus;Meio-campo;25
359;5048;Flamengo;Amarelo;Paulo Victor Mileo Vidotti;Goleiro;88
360;5048;Flamengo;Amarelo;Jonas Gomes de Sousa;Meio-campo;34
361;5049;Chapecoense;Amarelo;Ananias El¢i Castro Monteiro;Atacante;10
362;5049;Sao Paulo;Amarelo;Hudson;Meio-campo;51
363;5049;Sao Paulo;Amarelo;Lu°s Fabiano;Atacante;23
364;5050;Internacional;Amarelo;Nicol†s Freitas;Meio-campo;18
365;5051;Joinville;Amarelo;Mario SÇrgio;Zagueiro;54
366;5051;Joinville;Amarelo;Guti;Zagueiro;36
367;5052;Vasco;Amarelo;Luan Garcia Teixeira;Zagueiro;61
368;5052;Cruzeiro;Amarelo;Willians Domingos Fernandes;Meio-campo;57
369;5052;Cruzeiro;Amarelo;Par†;Zagueiro;8
370;5048;Flamengo;Vermelho;Jonas Gomes de Sousa;Meio-campo;45
371;5048;Coritiba;Amarelo;Thiago Galhardo;;70
372;5048;Flamengo;Amarelo;Marcelo Cirino da Silva;;90
373;5048;Flamengo;Amarelo;M†rcio Rodrigues Ara£jo;Meio-campo;39
374;5049;Chapecoense;Amarelo;JosÇ Gildeixon Clemente de Paiva;Meio-campo;85
375;5049;Sao Paulo;Amarelo;Thiago Henrique Mendes Ribeiro;Meio-campo;78
376;5049;Sao Paulo;Amarelo;Bruno Vieira;Zagueiro;50
377;5050;Internacional;Amarelo;William de Asevedo Furtado;Zagueiro;40
378;5051;Joinville;Amarelo;Dankler;Zagueiro;63
379;5051;Joinville;Amarelo;Anselmo de Moraes;Meio-campo;45
380;5052;Vasco;Amarelo;Rodrigo Baldasso da Costa;Zagueiro;63
381;5052;Cruzeiro;Amarelo;Joel Tagueu;;87
382;5052;Cruzeiro;Amarelo;Leandro Dami∆o;Atacante;21
383;5053;Ponte Preta;Amarelo;Tiago dos Santos Alves;Zagueiro;57
384;5053;Goias;Amarelo;Patrick;Meio-campo;90+2
385;5053;Goias;Amarelo;Bruno Henrique;Atacante;60
386;5054;Avai;Amarelo;AndrÇ Lima;Atacante;73
387;5054;Avai;Amarelo;Nino Para°ba;Zagueiro;14
388;5054;Figueirense;Amarelo;Marcos Roberto da Silva Barbosa;Zagueiro;38
389;5055;Fluminense;Amarelo;Diego Cavalieri;Goleiro;90+1
390;5055;Fluminense;Amarelo;Gum;Zagueiro;79
391;5055;Fluminense;Amarelo;Jean Raphael Vanderlei Moreira;Meio-campo;67
392;5055;Fluminense;Amarelo;Antìnio Carlos dos Santos Aguiar;Zagueiro;34
393;5056;Athletico-PR;Amarelo;Ot†vio Henrique Santos;Meio-campo;88
394;5056;Athletico-PR;Amarelo;Kadu;Zagueiro;70
395;5055;Fluminense;Vermelho;Magno Alves;Atacante;60
396;5053;Ponte Preta;Amarelo;Biro-Biro;Meio-campo;84
397;5053;Ponte Preta;Amarelo;Pablo Castro;Zagueiro;28
398;5053;Goias;Amarelo;Clayton Sales;Zagueiro;88
399;5054;Avai;Amarelo;Jeci;Zagueiro;90+6
400;5054;Avai;Amarelo;Renan Martins Pereira;Meio-campo;23
401;5054;Figueirense;Amarelo;Marcos Assis de Santana;Atacante;59
402;5054;Figueirense;Amarelo;Roberto Cereceda;Zagueiro;28
403;5055;Fluminense;Amarelo;JosÇ Renato da Silva J£nior;Zagueiro;87
404;5055;Fluminense;Amarelo;Marcos J£nior;;78
405;5055;Fluminense;Amarelo;Lucas Pierre Santos Oliveira;Meio-campo;57
406;5056;Gremio;Amarelo;Luan Guilherme de Jesus Vieira;Meio-campo;47
407;5056;Athletico-PR;Amarelo;Nik∆o;Meio-campo;76
408;5056;Athletico-PR;Amarelo;Ytalo JosÇ dos Santos;Meio-campo;53
409;5055;Fluminense;Vermelho;Gum;Zagueiro;89
410;5057;Figueirense;Amarelo;Franáa;Meio-campo;90+2
411;5057;Figueirense;Amarelo;Bruno Alves;Zagueiro;45+2
412;5057;Internacional;Amarelo;Rodrigo Dourado;Meio-campo;78
413;5057;Figueirense;Amarelo;Clayton da Silveira da Silva;Atacante;73
414;5057;Figueirense;Amarelo;Leandro Silva;Zagueiro;14
415;5057;Internacional;Amarelo;Jorge Henrique;Meio-campo;58
416;5061;Palmeiras;Amarelo;R¢bson Michael Signorini;Meio-campo;50
417;5058;Sport;Amarelo;Samuel;;83
418;5058;Vasco;Amarelo;Luan Garcia Teixeira;Zagueiro;80
419;5058;Vasco;Amarelo;Pablo Gui§az£;Meio-campo;26
420;5060;Santos;Amarelo;Neto Berola;;90+2
421;5060;Santos;Amarelo;GeuvÉnio;Meio-campo;81
422;5060;Santos;Amarelo;Daniel Guedes;Zagueiro;24
423;5060;Corinthians;Amarelo;Luciano da Rocha Neves;;72
424;5060;Corinthians;Amarelo;Fagner;Zagueiro;31
425;5061;Gremio;Amarelo;Maicon;Meio-campo;68
426;5061;Gremio;Amarelo;Rafael Galhardo;Zagueiro;30
427;5060;Santos;Vermelho;Rafael Longuine;Meio-campo;70
428;5061;Palmeiras;Amarelo;Alecsandro;Atacante;63
429;5061;Palmeiras;Amarelo;Gabriel Girotto Franco;Meio-campo;17
430;5058;Sport;Amarelo;Samuel Xavier;Zagueiro;73
431;5058;Vasco;Amarelo;Emanuel Biancucchi;Meio-campo;58
432;5059;Atletico-MG;Amarelo;Patric Cabral Lalau;Zagueiro;35
433;5060;Santos;Amarelo;Vladimir Orlando Cardoso de Ara£jo Filho;Goleiro;81
434;5060;Santos;Amarelo;Rafael Longuine;Meio-campo;51
435;5060;Corinthians;Amarelo;Uendel Pereira Gonáalves;Zagueiro;90+4
436;5060;Corinthians;Amarelo;Ralf de Souza Teles;Meio-campo;39
437;5061;Gremio;Amarelo;Walace;Meio-campo;87
438;5061;Gremio;Amarelo;Marcelo Oliveira Ferreira;Zagueiro;44
439;5059;Atletico-MG;Vermelho;Patric Cabral Lalau;Zagueiro;86
440;5060;Corinthians;Vermelho;Fagner;Zagueiro;74
441;5062;Cruzeiro;Amarelo;Bruno Rodrigo;Zagueiro;90+1
442;5062;Cruzeiro;Amarelo;Henrique Pacheco Lima;Meio-campo;34
443;5062;Chapecoense;Amarelo;Marcos Danilo Padilha;Goleiro;85
444;5062;Chapecoense;Amarelo;JosÇ Gildeixon Clemente de Paiva;Meio-campo;67
445;5063;Joinville;Amarelo;Mario SÇrgio;Zagueiro;86
446;5063;Joinville;Amarelo;Augusto;Meio-campo;42
447;5063;Goias;Amarelo;Patrick;Meio-campo;56
448;5063;Goias;Amarelo;Clayton Sales;Zagueiro;26
449;5064;Athletico-PR;Amarelo;Kadu;Zagueiro;41
450;5064;Coritiba;Amarelo;Wellington Paulista;Atacante;83
451;5064;Coritiba;Amarelo;Leandro Silva;Zagueiro;41
452;5064;Coritiba;Amarelo;Ruy Franco de Almeida Junior;Meio-campo;26
453;5065;Avai;Amarelo;Eltinho;;90+4
454;5065;Avai;Amarelo;Eduardo Neto;Meio-campo;45
455;5065;Avai;Amarelo;Marquinhos Santos;Meio-campo;31
456;5063;Joinville;Vermelho;Diego Jara Rodrigues;Zagueiro;58
